"logFC"	"logCPM"	"LR"	"PValue"	"FDR"
"RPS2P45"	0.242838017002935	3.48051438375228	3.32470320637724	0.06824633118256	0.113608966707154
"RP11-185E8.1"	0.172066147889536	6.33574191861657	3.32445385318901	0.0682566810226271	0.113608966707154
"AP001007.1"	-0.307099458631172	2.24634178832301	3.32441090145336	0.0682584639789889	0.113608966707154
"PLEKHG4"	0.196014960395508	5.30517796844202	3.32121003176689	0.068391474574012	0.113799595822734
"PRKG2"	-0.192267334747557	5.03878828389684	3.32120591875385	0.0683916456665102	0.113799595822734
"CSPG4P8"	0.149902289500252	7.52418915793984	3.32076183263499	0.068410121387556	0.11381482163783
"RP1-90J20.12"	-0.215650773096858	4.32617239794889	3.31958321011037	0.0684591825897877	0.113880921835677
"TTC31"	0.167096163595289	7.4122913484455	3.31706770261699	0.0685640187312261	0.114039772228756
"RP11-400D2.2"	0.262200022192519	4.25020841419944	3.31541811892535	0.068632859906736	0.114122638994048
"TMEM256"	-0.251439333074278	2.57655945501423	3.31529191955732	0.0686381295598813	0.114122638994048
"AC138744.2"	0.344879660095328	1.32191598241941	3.31520181980619	0.0686418920815493	0.114122638994048
"RP11-498D10.5"	-0.219492130841051	4.27009034445368	3.31477113881393	0.0686598801579664	0.114124865376057
"WNT10B"	-0.180531810240462	5.10013724190577	3.31472200754201	0.0686619325240791	0.114124865376057
"RP11-219B4.6"	0.170741550909092	7.35546125221133	3.31407143392939	0.0686891151973493	0.114150940195481
"ACSL3"	-0.201396167625288	5.84481570741869	3.31367907974151	0.0687055143501538	0.114150940195481
"POLR2M"	-0.199762332535962	4.98947421282042	3.31367515177459	0.0687056785478083	0.114150940195481
"AC084290.2"	-0.215476956872072	3.74889908438564	3.31002327943897	0.0688585166260928	0.114389301132634
"CACNG8"	0.290918284368938	4.60855322553157	3.30586557308333	0.0690329678088872	0.114663496476248
"RP11-424G14.1"	0.174347127491511	5.70881305253791	3.30477236388688	0.0690789157197631	0.11472420279762
"SIX4"	0.345610964526301	2.14609094078706	3.30418596903368	0.0691035755552937	0.114749542809845
"MTND2P33"	-0.245137146274193	4.25251551128772	3.29474311268288	0.0695019787878793	0.115395408938385
"RP11-298E9.6"	-0.506821469913017	3.84042358429678	3.29316246640754	0.069568907633457	0.11549082122774
"SLC8A2"	0.187750533599557	5.15585756807145	3.29237309120984	0.069602357744042	0.11552370355169
"RP11-29B9.2"	0.193239378696029	5.7075159404705	3.29224833982567	0.0696076457123416	0.11552370355169
"SCN3B"	-0.196255799176281	9.67803076841959	3.29182041915298	0.0696257877043527	0.11553810182619
"FABP2"	-0.198155663622083	6.10185221600477	3.2908442743656	0.0696671909804105	0.115583791872193
"PEX5L"	0.145159946227103	7.12252744410012	3.2907247618565	0.0696722619257453	0.115583791872193
"ZNF416"	-0.202029772497796	6.58681821473403	3.28881048275391	0.0697535391347518	0.115702900943143
"RP11-547I7.2"	0.162605865648499	6.45728147020073	3.28785862200043	0.0697939913883193	0.115754268908063
"FAM174B"	-0.533016697034002	1.76447605574864	3.28378357585242	0.0699674571613937	0.116026197643317
"OR6K4P"	0.163073429970104	6.5735883523734	3.28031563744654	0.0701154432721862	0.116255805615682
"ZNF678"	0.251309472454172	6.73053310699654	3.2770374074954	0.0702556422106303	0.116472441344844
"XAGE2B"	0.203777008033461	7.19157426024502	3.2758154911881	0.0703079762629376	0.11654337230601
"RP11-601I15.1"	0.174303389343446	5.50740129430543	3.27493584261485	0.0703456770074556	0.116590030944595
"RNU1-100P"	0.26861330620616	4.55383984741551	3.27171217873819	0.0704840247674041	0.116803465347748
"RP11-347C12.3"	-0.175094802916907	7.14473113646609	3.27058673766501	0.0705323931498885	0.116867751614769
"SEC11A"	0.488259622203528	3.94190215454315	3.26732821102793	0.0706726363136366	0.117084230515533
"CHCHD4P2"	0.161920595213065	5.44828056869165	3.26656179313501	0.0707056654106739	0.11711782760183
"RNU1-123P"	0.256132173506454	3.42446681673614	3.26641235433353	0.0707121074639809	0.11711782760183
"RP1-14D6.7"	0.288342315918362	4.94065606418504	3.26523751364304	0.0707627747606611	0.117177147375672
"CCBE1"	-0.284689621736799	6.28498285852533	3.26513669899853	0.0707671244003342	0.117177147375672
"RP11-731I19.1"	0.231640027815793	3.48608248521597	3.26370435843731	0.0708289535697796	0.117263616158323
"AC006380.3"	-0.358565475877842	4.9298341192644	3.26210804173559	0.0708979292150158	0.117361891505394
"DBIP2"	0.199088199883677	6.48653047781368	3.26154316325372	0.0709223544247276	0.117386403004312
"POM121B"	-0.360652168891308	2.86617067210623	3.25811955190226	0.0710705835931577	0.117615792915863
"FZD2"	-0.644144087571206	2.62428900416491	3.25671138443125	0.0711316481250046	0.117700890098384
"DPEP1"	0.180423894013776	6.06924499787151	3.25550010868774	0.0711842195161205	0.117771912592416
"TRAF5"	0.223669260601207	4.92673475809735	3.25492629670479	0.0712091384465286	0.117797171962575
"RP11-1113C11.2"	0.296651539580143	1.97038627982852	3.25388526611341	0.0712543711430888	0.117856023824556
"CTSZ"	-0.26019790821067	7.03778552228832	3.2522784783083	0.0713242463915283	0.1179556134429
"PPP2CA"	0.180032730176468	7.76696375521086	3.25147525755352	0.0713592040115242	0.117997437333783
"STK17B"	0.363198704425839	1.35436055734976	3.2506699590676	0.0713942704914575	0.118039429876489
"AC003973.1"	-0.218647484497368	2.18281690544895	3.25038902188709	0.0714065081609618	0.118043672234124
"OLA1P3"	-0.183833990929759	5.46337387844252	3.24886242356829	0.0714730463434667	0.118123006919053
"DOCK4-AS1"	0.302581647496075	2.28434381688004	3.248802515206	0.0714756588587983	0.118123006919053
"RP1-23E21.2"	0.134671956566401	8.04329334611982	3.24862194853379	0.0714835337242218	0.118123006919053
"AC093802.1"	-0.270427300567271	4.81208549825287	3.24835265549314	0.071495279847509	0.118126423519541
"SNORA48"	-0.302073838844685	2.11407052283961	3.24414054636941	0.0716792746628819	0.118414394594
"RP11-308D13.3"	-0.658543130166433	4.5787806879486	3.23995459660301	0.0718626297028661	0.118701230954592
"TECTB"	-0.193626926616582	4.46681441378413	3.23897284633157	0.0719057055606566	0.118756310739894
"RP11-432M8.11"	0.39074895263353	4.05411779272088	3.23832321262209	0.0719342244929197	0.118787337293477
"CTB-61M7.1"	-0.195240537477119	6.52545060344442	3.23736672123971	0.0719762365560051	0.118840634086315
"CLEC18A"	-0.5141925841724	1.37047071511454	3.23644586108253	0.0720167084400584	0.118891373801016
"CTD-2207P18.1"	-0.347208021315017	0.997518353868474	3.23535017427954	0.0720648957594294	0.118954835372442
"SLC16A9"	-0.186301987475283	7.92914970860188	3.2340887083703	0.0721204167091722	0.119030383493637
"RP11-406H23.2"	-0.296017230044558	3.26922193035967	3.23341430346136	0.0721501181319128	0.119063303380205
"OR2A12"	0.2293820900914	7.57426071242585	3.23206416701831	0.0722096188214574	0.119145382954696
"RP11-710N8.3"	-0.234212374314222	4.45202793661599	3.22743203016296	0.0724141579582359	0.119466720448806
"AC074389.9"	-0.459869986137073	5.31604769208089	3.22607240548064	0.0724743121605188	0.119549801313574
"LINC00960"	-0.568354533712173	3.94714433476657	3.22556245016981	0.0724968880536647	0.119570880904727
"RP11-134N1.2"	-0.170383147657232	8.79215639582865	3.22497210088918	0.07252303243455	0.119597839597849
"CTD-2050E21.1"	-0.150669534740249	7.56551740611407	3.21726552983842	0.0728652571175576	0.120145969078599
"TRAF6"	0.232394546360093	3.54610053684083	3.21641492068429	0.0729031360211124	0.120192188996039
"LRRC4B"	0.177454304525232	6.93625969402008	3.21412723920142	0.073005114757642	0.120344060726232
"AC010543.1"	-0.163938586109945	7.35404315071126	3.21091371330374	0.0731486237282535	0.120564342012604
"RPL31P53"	0.339978017174654	2.25279249204378	3.20984933813588	0.073196223075266	0.120626505891658
"RP4-740C4.7"	-0.199764828268045	5.38734605080426	3.2086834585364	0.0732483998887216	0.120696195577406
"RN7SKP90"	0.227876490522108	6.33575183192187	3.20737747098094	0.0733068943725496	0.120776275083284
"CTC1"	0.224401657282653	4.57634899213424	3.20715626775726	0.0733168069094573	0.120776302919412
"RP11-344E13.3"	-0.195783520664556	7.12391015025013	3.20689440304585	0.0733285434241039	0.120779335019054
"MIR4750"	0.280261146082685	3.50761944863074	3.20656175495279	0.0733434552863396	0.120787595705003
"RP11-203P2.2"	-0.458483581662717	1.85528712887444	3.20560336104544	0.0733864361151169	0.12084207404007
"MAPK7"	-0.15492832560486	6.96462974507345	3.20451537158615	0.0734352616406283	0.12090616057249
"RP11-358N4.3"	-0.316339800335704	3.61117445893147	3.20271822893767	0.0735159880830985	0.121007754328872
"CDHR1"	0.18848496096572	5.51227107001967	3.20270024791488	0.0735167962596136	0.121007754328872
"CALCP"	0.250436739726691	4.79208001568363	3.20247771190879	0.0735267991703275	0.121007899659365
"CRYZP1"	-0.167734548068081	7.20161797777766	3.19958390693327	0.0736570077081228	0.121182355015681
"MAP4K1"	-0.247477151505014	3.40492670590857	3.19954490267331	0.073658764418218	0.121182355015681
"CTD-2296D1.3"	-0.209477387555813	3.18943613063078	3.19946000140261	0.0736625884359963	0.121182355015681
"BX842568.2"	0.184358190798398	6.32896498996631	3.19681869434813	0.0737816614072329	0.121361883756776
"FFAR4"	-0.175489795076441	5.674997203506	3.19474955215055	0.0738750848824203	0.121499179489279
"RNU6-236P"	0.244095374641894	3.2845815909278	3.1936189316593	0.0739261869712561	0.121566843436295
"ISPD"	0.23857312093114	6.14060632051179	3.18938397709367	0.0741179371239458	0.121865744658192
"TAF10"	0.163885354648909	6.95254064699117	3.18898790638143	0.0741358976870184	0.121878856582713
"RP11-46C24.6"	-0.163332391623208	7.23156658636864	3.18770187678798	0.0741942473160445	0.121958355352502
"AF241726.4"	-0.417903135622343	3.88503789284822	3.18738761260917	0.0742085135800331	0.12196537951041
"PTMA"	-0.425476523665383	1.32023441793025	3.18530788833225	0.074302998534081	0.122104227428095
"RNU11-2P"	-0.180211578282479	4.93937984049134	3.18460209767303	0.0743350929988487	0.122140523700989
"RP11-381I15.1"	0.349222705337689	2.00854782436777	3.18222792795133	0.0744431630756386	0.122301629470746
"RNA5SP109"	0.197848598852026	3.75435196169212	3.18177562534977	0.0744637706102504	0.122319020228547
"MATK"	-0.20325226116346	5.76457961069973	3.18125030412756	0.0744877126640972	0.12234188306625
"AC097374.2"	0.216849846591718	4.27933238940463	3.17949726855248	0.074567668901092	0.122456727521236
"AC010646.3"	0.221847091300872	6.21332209540531	3.17870620373165	0.0746037796719175	0.12249954673695
"MAEA"	-0.19904377306464	4.92695546436179	3.1781864763144	0.0746275145716188	0.122522035962686
"RNU6-880P"	0.204867829238061	5.8639151888266	3.17703897387662	0.0746799474108169	0.122591628533829
"THAP10"	-0.558828740988602	1.38780095694961	3.17678611855678	0.0746915064500436	0.12259411460769
"RP11-466P24.7"	-0.264482315250657	4.79554007946975	3.17441379206447	0.0748000487229004	0.122741514377982
"CTNNBL1"	0.167469863895568	8.39716744101413	3.17438375019813	0.0748014243296541	0.122741514377982
"RP11-113D6.9"	-0.201556276671956	5.00885142660774	3.17170552508404	0.07492416859962	0.122926398408168
"BX470187.1"	-0.146849400436192	7.47406466618352	3.16843303576368	0.0750744420376529	0.12315639315451
"RHOB"	0.421319763628586	6.90621082253058	3.16630443979537	0.0751723614154498	0.123300453040662
"RSC1A1"	0.304452820016747	1.95884979996278	3.16566483652945	0.0752018111585977	0.123332182906569
"RP11-818F20.5"	-0.383057778077063	1.77195861362042	3.16472079481238	0.0752453010463844	0.123386927216327
"RP11-162K6.1"	-0.276284468772566	1.27200812798804	3.16089492096559	0.0754218273530389	0.123659780070371
"FXN"	-0.244067644640614	2.94268712660774	3.15981085343398	0.0754719272363108	0.123725301802441
"RP11-317J10.2"	-0.202566708906885	7.23306113921066	3.15797798423684	0.0755567141457352	0.123847662657628
"RP11-446H18.5"	-0.402664393621909	1.96619256923084	3.15759959747425	0.0755742307266253	0.123859740300586
"AC124890.1"	-0.302065549320602	6.62700325275882	3.15481913818641	0.075703079893727	0.124054254847333
"RP11-690I21.2"	-0.206488633613716	5.13272247453413	3.15377914284869	0.0757513349329935	0.124116665707771
"RP11-110G21.2"	-0.413754206644312	4.31112744397177	3.14795928297925	0.0760219831347489	0.124543396531491
"RPS20P20"	-0.298793121037793	1.92571410010171	3.14759292140434	0.0760390552436193	0.124554646255318
"CTD-2026K11.1"	0.177221957979943	5.678876392062	3.14733677813214	0.0760509937299691	0.124557485034121
"AP003068.18"	0.210985909857199	5.26644570427581	3.14542131977925	0.0761403345144268	0.124687076713884
"ARAP3"	0.326091283528278	2.77858600956607	3.14495034728422	0.0761623188847574	0.124706345853027
"RP11-565F4.1"	0.387411833654688	1.598501790675	3.1441194891242	0.0762011188797002	0.124753139628
"CTRC"	-0.355593958113133	0.892166739574489	3.14334644545766	0.0762372380971661	0.124795532587971
"SHFM1"	-0.199568613214905	5.08319064552733	3.14272570188675	0.0762662546625634	0.124826289145311
"RPL39L"	0.163813568399664	5.167768377744	3.14168467570414	0.0763149439333089	0.124889231792174
"FAM155A-IT1"	-0.166842319718266	6.76750322302516	3.13851223093894	0.0764635268487545	0.125115611367348
"ATP1A2"	0.216758924923712	3.58739272386483	3.13418592326107	0.0766666530220637	0.125419453456498
"RNU6-112P"	0.297221801079324	7.44343781104683	3.13411963305087	0.0766697699499327	0.125419453456498
"TGM6"	0.209581831830605	6.96584530868477	3.13030721682878	0.0768492570851509	0.125696218537157
"RP11-124N2.1"	-0.204561874131083	7.96968291735524	3.12626067978698	0.0770402610660126	0.125991744112379
"ALG1L15P"	-0.247768690406446	3.21411784034417	3.12332418643941	0.0771791886619507	0.126201183387766
"RP11-747H12.4"	-0.150037721457625	6.94705763733612	3.12311686661009	0.0771890072912471	0.126201183387766
"UBE2FP2"	-0.348045704442588	3.13932081931371	3.11610966441342	0.0775216586913192	0.126728079872428
"LINC00087"	0.325492602803839	1.63636689113994	3.11382055192915	0.077630663228156	0.126889278786614
"CTD-2020P22.1"	0.284243716541209	2.61286842913561	3.11335676319159	0.0776527683270007	0.126908414224832
"RAB9B"	-0.282882286459258	2.68928926659383	3.1130851217229	0.0776657184480104	0.126912584503678
"OR10V2P"	0.338541107339847	5.90419333195809	3.11226307473943	0.0777049225304271	0.126959649194627
"NBPF13P"	-0.415532601823595	2.24877291179369	3.11158244023195	0.0777373986542335	0.126986243292712
"RPL7P4"	0.19872632479497	6.14878657380538	3.11141603472214	0.0777453408290834	0.126986243292712
"MIR184"	-0.200876192393137	4.75131378280207	3.11118101228145	0.0777565594291684	0.126986243292712
"RP4-534N18.2"	-0.266441417333329	5.00788542288895	3.1110499345411	0.0777628170724893	0.126986243292712
"RP11-495O10.1"	0.19087237822302	8.03211269051751	3.10937748185674	0.0778427074529424	0.127099698255941
"CICP20"	-0.177656425396065	4.70183737277957	3.10714740242109	0.0779493722199056	0.127256833593358
"PTBP2"	0.206214102576566	7.12497568539806	3.10642310900601	0.07798404903024	0.127296418137499
"RP1-249H1.2"	-0.318617618271518	6.23156078713023	3.10536544106196	0.078034716557636	0.127362090878035
"RP11-159D23.2"	-0.37239898206449	7.77624429890453	3.10369177961442	0.0781149656349168	0.127476020266635
"MROH6"	0.327707085079503	3.37942127224104	3.10306118324366	0.0781452246413328	0.127508351169447
"MIR4284"	-0.201700494627772	3.96876341211466	3.10194447134723	0.0781988407385105	0.127578779737137
"RBBP8P1"	0.176885611173337	6.73569644654001	3.10103330148743	0.0782426175926561	0.127633139229934
"ADRM1"	-0.163324657426597	5.81289898716845	3.10003891047503	0.0782904228882055	0.127694054704069
"SLC5A1"	-0.221443530348391	5.18716561648901	3.09970013614213	0.078306716626787	0.127703564461509
"RP13-638C3.3"	-0.323166506625948	0.615689556464035	3.09813172021519	0.0783821989729507	0.127809584297243
"STH"	0.301345032199356	2.49795391519072	3.09644595362477	0.0784634163490291	0.127924926067312
"IGHVIII-47-1"	-0.261438863254023	2.89439104305205	3.09192020937517	0.0786819075404999	0.128264015163858
"HCCAT3"	0.217875280694659	6.77980888879357	3.09119381091201	0.0787170371467799	0.128304145082325
"HOMER2P1"	0.188698669442276	5.29097782628174	3.08963954190262	0.0787922604327836	0.128396189799868
"SUSD3"	-0.201357278324294	5.70646976930287	3.08959229554425	0.0787945482671867	0.128396189799868
"RP11-491F9.6"	-0.155613112033968	7.7037247434738	3.0871060243142	0.078915043240214	0.128575370811215
"OR7A15P"	-0.268418280569094	2.12079648492566	3.08662639783923	0.0789383107460337	0.128596113541823
"RP11-378A13.2"	-0.173913661382761	6.09819863967931	3.08567009149453	0.07898472486838	0.128647707202045
"NLRP6"	-0.282206253224595	2.68475520107663	3.08553955936409	0.0789910624966922	0.128647707202045
"UGP2"	0.165236543140993	5.78110402833271	3.0800917443164	0.0792560552476527	0.129062061947645
"AC107025.1"	-0.144377231489224	6.6050401344307	3.07850538635436	0.0793333988139679	0.129170775416819
"CALML3"	-0.322733817785758	0.952175062095687	3.07523510920988	0.0794930993022114	0.129413535678737
"TGIF1P1"	-0.17894008572645	7.2011731368525	3.07394653116213	0.0795561207291472	0.129498860162609
"AC010492.4"	0.22216542132072	7.13821571938046	3.07372801362246	0.0795668132633781	0.129498993983135
"DSCAM-AS1"	-0.27848342910908	5.73742557905886	3.07325881870106	0.0795897772143742	0.129519097453525
"AL160175.1"	0.270807739144655	3.61142316030555	3.07205196355401	0.0796488775105757	0.129597993603063
"RPS27AP2"	-0.177706257627218	4.95239090590433	3.07176237055949	0.0796630660571111	0.129603801816454
"N4BP2"	0.200846620670846	5.83514353551562	3.07032675891106	0.0797334437692091	0.129701010422924
"RAPH1"	0.260256479742781	6.895253859496	3.06979383023543	0.0797595864778415	0.129726246396862
"MKI67IPP1"	-0.183053022836049	5.66391008403106	3.06721857697685	0.0798860452356705	0.129914614537156
"RP4-555L14.4"	0.224287020140737	8.081241024579	3.06648906615865	0.0799219073939725	0.129925421168088
"TMEM56"	0.265255296313219	6.83187100924367	3.06647162498572	0.0799227650001778	0.129925421168088
"Z83826.1"	-0.341712661815147	5.45951778790634	3.06643377544971	0.0799246261474812	0.129925421168088
"NDUFS2"	0.16700544917184	7.0497427339831	3.06514852181924	0.079987852706609	0.129997122240733
"RN7SL845P"	0.160154170270486	9.38333585127869	3.06506264251089	0.0799920793602852	0.129997122240733
"HMCES"	0.253970739494438	4.30850526685449	3.06488776268638	0.0800006870258211	0.129997122240733
"IGLVI-42"	0.140971280387755	6.73767421865674	3.06448810950006	0.0800203618875081	0.130011783391512
"AL355490.1"	-0.259573776799714	5.02494582825287	3.062800844175	0.0801034831908516	0.13012863851653
"TESK1"	-0.218743479258115	3.48124049998385	3.06259544438495	0.0801136083419262	0.13012863851653
"CD200R1"	-0.187197924987882	6.22206267097853	3.06213861000231	0.0801361328689146	0.130147904413187
"GEMIN2"	-0.531295199125763	4.82579389074583	3.06090150642346	0.0801971633726311	0.130229693848186
"PLA2R1"	-0.510112314556745	3.62289527279371	3.06055811695082	0.0802141128188365	0.130239889178382
"TRAJ4"	-0.308668970100657	1.55649772453614	3.05739116373693	0.0803706134024052	0.130471233201542
"RNA5SP45"	0.444034585727008	4.79679129499151	3.05724232875199	0.0803779764393606	0.130471233201542
"RP4-734C18.1"	0.227851025014261	4.27275686883615	3.05581481938242	0.0804486339080361	0.130568560751008
"LAYN"	0.166972410837764	7.74170953986356	3.05384320127283	0.0805463332761443	0.130709745730001
"TRIM33"	-0.196281290439139	5.65970472171011	3.05056495456466	0.0807090631610476	0.130956409981466
"RP11-63B19.1"	0.372173301212624	5.43607117377705	3.04797010410045	0.080838121082427	0.131148380674069
"RP11-814H16.2"	-0.238070975137806	4.98056634763833	3.04765576098622	0.080853770410499	0.131156335441273
"RP11-266K4.9"	0.282250311432914	4.35377888645571	3.04731632483543	0.0808706726445804	0.131162558829254
"DLG5"	-0.39834909881473	7.55520146293279	3.04714710882948	0.080879100184266	0.131162558829254
"TTTY22"	0.184644255411455	6.38388914636604	3.04664905299175	0.0809039105763464	0.131185363170494
"TIMM8BP2"	-0.283181559818475	5.03286354058913	3.04537413612498	0.0809674572990215	0.131270963912667
"AC061975.4"	0.264672376953977	3.26978236199984	3.04361134242821	0.0810554103507422	0.131396106166929
"SLC16A14"	0.221649537680388	6.43362930419282	3.04319421875074	0.081076237444717	0.131412414078721
"RPS20P14"	0.168567509544654	7.02247280502208	3.04205528562091	0.0811331340737428	0.131479658646562
"RNU6-46P"	-0.291272387868781	4.26130766336956	3.04193251299112	0.0811392698833185	0.131479658646562
"SNORA14A"	0.213465888120406	5.47170345989034	3.04147023853211	0.0811623774714512	0.131499643838983
"TRAJ17"	-0.281660647299831	2.82365264447489	3.04017569275315	0.0812271253596769	0.131587080570063
"CTC-428H11.2"	-0.356490149212269	1.65647929220737	3.03791691391504	0.0813402337035306	0.131752827120317
"IL1R1"	0.215314524757152	3.809365919096	3.03687872840228	0.0813922778205499	0.13181963253713
"TK2"	0.320333962660065	4.66514138201192	3.03473991345875	0.0814996096306366	0.131965812842688
"CTC-490E21.10"	0.177932979008695	6.61654035449385	3.0346492649917	0.0815041619998509	0.131965812842688
"RP1-302D9.2"	0.291168733236305	2.33686734943769	3.03435921517219	0.0815187301553489	0.131971893029053
"RNU1-142P"	-0.17849829276425	5.66105158297708	3.03297351470989	0.0815883676688366	0.132067112387023
"AC006499.9"	-0.41982603591854	3.78450598197758	3.02896668916834	0.0817900895559597	0.132376083149514
"LL22NC03-23C6.13"	0.218999843720735	3.63901668268235	3.02666072232679	0.0819064263801711	0.132546795806151
"PFKFB1"	-0.251680549156396	3.16466644089413	3.02602920424733	0.0819383178241461	0.132580825804548
"ANK2"	0.184485470770358	4.36691879863897	3.02549094458272	0.0819655103286387	0.132607244639586
"AC019185.3"	0.222183493260611	7.15542660447475	3.02506331627174	0.0819871207558837	0.132624626749577
"GCNT7"	0.197307024699971	6.24840053565214	3.02183805140454	0.0821503094723551	0.132870994846289
"LINC00457"	0.169659744637784	6.24441968447878	3.02000107308169	0.0822434117271052	0.133003953906098
"ERMN"	0.172953116591282	5.43609149386001	3.01877998266558	0.0823053623867786	0.133086506085139
"AC005391.2"	0.462645937291213	3.97239785435341	3.01677378068451	0.0824072541950579	0.133233612061291
"RP1-136B1.1"	0.211544330604955	5.67808371813985	3.0125916544207	0.0826200957995	0.133560035659986
"RP11-399F4.2"	-0.189871001543097	6.26769713985276	3.01170585501805	0.0826652530464293	0.133615337495917
"LINC00313"	-0.306131334810296	0.911127096171519	3.01024191368919	0.0827399418651847	0.133718351491602
"PPP1R18"	-0.229697386591489	5.13638726079752	3.00674117388763	0.082918841713797	0.133989734293247
"BRWD3"	-0.227944348421361	4.5403768395919	3.00616444397302	0.0829483546500141	0.13401968076561
"RP1-20C7.6"	0.493029274622367	7.32998038917669	3.00542270277467	0.0829863283675208	0.134063287587769
"DNAH3"	0.236323650663745	2.22446329992893	2.99860623606307	0.0833361802815604	0.134610651182695
"RP11-244H18.3"	-0.204510451739557	7.03234098647108	2.99781377014773	0.0833769564682581	0.134658694415124
"KCTD2"	0.177481132278098	5.47347295214949	2.9972866730957	0.0834040900834356	0.134684694293243
"RP11-336N8.4"	-0.237430627667998	3.25695086662993	2.99549829368628	0.0834962224115694	0.134815636265803
"ILF3-AS1"	0.380006461236064	1.63369573595326	2.99380280837244	0.0835836706254923	0.134938981479383
"MIR3607"	0.205218159114061	5.25498691814209	2.99329765180402	0.0836097442630674	0.134949802222727
"RP5-836N10.1"	0.225516316359206	4.43245947961566	2.99324452237981	0.0836124870469693	0.134949802222727
"ZNF823"	-0.151943672022474	6.06269495714112	2.98653810592452	0.0839594847836331	0.135491935975703
"RP11-10C24.3"	-0.158322054155042	6.30966366379897	2.98449883317245	0.0840653073867272	0.135644774808964
"RNY5P1"	0.251147017299086	5.465011403988	2.98148177210601	0.0842221341626646	0.135875601906211
"RP11-350F16.1"	0.451501062549088	3.94940944929059	2.98131855640781	0.0842306271218674	0.135875601906211
"TRAJ47"	-0.165199101889484	6.12005584243842	2.97977385591279	0.0843110517494607	0.135987364424761
"CTC-205M6.5"	0.47304572449894	2.81227675424525	2.97857117801043	0.0843737264823275	0.136070471949895
"NALCN-AS1"	0.20305910992043	4.54721084179836	2.97807109661203	0.0843998018708992	0.136094541132821
"RP11-145M9.2"	0.229567029772545	7.82056551742215	2.97721019069341	0.0844447118831878	0.136148970744294
"SMCO3"	-0.355525374262186	6.50361644933101	2.97408848146864	0.0846077757300147	0.136393858510742
"RP11-20P5.2"	-0.207757771469398	4.65283179222404	2.97065561115967	0.0847874862895783	0.136665513756511
"DLAT"	-0.170134490444525	6.75234986799808	2.97004017292742	0.084819748047866	0.136699461894124
"RNA5SP245"	-0.177661899576513	6.71965428563954	2.96813710855782	0.08491959218976	0.136842305608136
"CYCSP29"	0.134509741402398	7.73366461156587	2.96712521384792	0.0849727329202967	0.136890467835491
"PRODH"	0.177404310363637	6.98351823212063	2.96691511977119	0.0849837707422006	0.136890467835491
"DRAXIN"	-0.242312470555936	2.99086012616589	2.96672589930877	0.0849937132431527	0.136890467835491
"ZNF70"	-0.234321525862474	5.71772238032151	2.96671390096988	0.0849943437326794	0.136890467835491
"RP11-18M17.1"	-0.346749154513527	1.878954800115	2.9653939262661	0.0850637367458573	0.136976480126986
"LIPE-AS1"	0.167310825615276	5.36176526051567	2.965192388121	0.0850743372929062	0.136976480126986
"KB-288A10.19"	-0.247896807781963	5.12242117481665	2.96505780137545	0.0850814171112394	0.136976480126986
"PTBP3"	-0.176183135351313	6.69730819105846	2.96310994449227	0.0851839537945801	0.137123470860307
"AP1AR"	0.227482194329242	6.95181603730927	2.96169417433433	0.0852585648878524	0.137225475993174
"JMJD7-PLA2G4B"	-0.167352279578247	4.91559308280195	2.95903904015803	0.0853986811082232	0.137423189441127
"RMI2"	0.309053554998173	2.23605621048447	2.95893978217074	0.0854039239582918	0.137423189441127
"ACAP2"	0.198269759142193	5.91836993349221	2.95129049865773	0.0858090116573798	0.138056813508874
"CTA-126B4.7"	-0.187625313972093	6.00978577717613	2.95094071843546	0.0858275848085109	0.13806849513482
"AC022201.4"	-0.196298984034323	5.89802652527529	2.94937623112369	0.0859107115367316	0.138184005575357
"SMARCD2"	-0.203811486688451	5.08756527808624	2.9482861124035	0.0859686848827443	0.138259032678073
"RP11-775E10.1"	-0.18036741431644	4.36092992250424	2.94738400909724	0.0860166914339808	0.138318013037119
"ABCC5-AS1"	0.23010237938158	6.88233702045408	2.94359715471023	0.086218530315411	0.138624313331523
"RP11-500M8.6"	-0.466687089552856	1.07050071243004	2.94275856521026	0.0862632963150316	0.138678020485374
"RP11-364B6.2"	-0.197109714905904	5.11316236624843	2.94140672079726	0.0863355141110977	0.138775839553002
"RP11-697E2.7"	0.164880844581629	7.29562003279239	2.9406864073259	0.0863740211842932	0.13881945332556
"RP11-161D15.2"	0.1771234753625	5.96470077278346	2.93943162673494	0.0864411446149006	0.138909041477928
"LRRC8E"	0.174406655277525	4.70089955872452	2.93874549638353	0.0864778724553257	0.138949767419333
"ATP5G3"	-0.497800372862201	3.6339039336145	2.93798049950977	0.0865188418540721	0.138997296936811
"SMYD3-IT1"	-0.170403134422395	6.85943280924387	2.93498687962137	0.0866793672226518	0.139236861931096
"VPS41"	0.211142053654162	6.75587254911009	2.9314971363236	0.0868669030731695	0.139511387228932
"RNU6-490P"	0.331165212511689	3.73722889378906	2.93138141635091	0.0868731292863485	0.139511387228932
"GAPDHP39"	0.168513415601879	6.73687516891186	2.93020059214948	0.0869366901396456	0.139595093165949
"HMGB1P30"	0.188333700865562	6.14327841502564	2.92987424517205	0.0869542654716131	0.139604947392928
"AC104057.1"	-0.238486482162821	7.09049057212813	2.92952037251883	0.0869733275392287	0.139617185665696
