"logFC"	"logCPM"	"LR"	"PValue"	"FDR"
"FUZ"	-0.1565821	6.185465	2.059818	0.1512282	0.2186119
"RP11-164N20.2"	-0.4351592	1.545208	2.059364	0.1512732	0.2186511
"USP9YP23"	-0.1356914	6.478654	2.057152	0.1514931	0.218943
"RP11-386I14.4"	-0.145519	4.521977	2.056386	0.1515693	0.2190271
"ASAH1"	-0.1642585	6.950276	2.052253	0.1519811	0.2195963
"H2BFM"	-0.2753085	2.118211	2.051503	0.152056	0.2196785
"RP11-704M14.1"	0.1811185	5.412029	2.05	0.1522062	0.2198694
"RPL21P39"	0.1818056	3.48143	2.049505	0.1522557	0.2199148
"OR4N1P"	0.2863457	4.271962	2.048807	0.1523256	0.2199729
"AC112504.1"	-0.1210877	8.603468	2.048743	0.1523319	0.2199729
"KIAA0196-AS1"	0.1775092	3.082633	2.048094	0.1523969	0.2200275
"RAPH1"	-0.2095176	6.895254	2.047965	0.1524098	0.2200275
"CCDC113"	-0.2173307	3.064367	2.047775	0.1524288	0.2200275
"RP11-672F9.1"	0.1225568	7.538518	2.047504	0.1524559	0.2200275
"C5orf64"	0.1479041	6.252512	2.047465	0.1524599	0.2200275
"RP11-108M9.5"	-0.2026886	2.690992	2.046827	0.1525238	0.2200937
"PARP1"	0.1630678	6.514061	2.046237	0.1525829	0.2201278
"RP11-459I19.1"	0.1742318	8.789479	2.046231	0.1525835	0.2201278
"EWSR1"	0.1592852	4.642378	2.044886	0.1527184	0.2202848
"RP4-620E11.5"	-0.3912799	0.7389441	2.044787	0.1527284	0.2202848
"TMTC4"	0.4064923	1.164502	2.041576	0.153051	0.2207241
"FAM86B2"	-0.1348517	10.32201	2.040561	0.1531531	0.2208452
"PROL1"	0.2169977	3.261703	2.039938	0.1532158	0.2209026
"RNU6-936P"	-0.2702604	4.176273	2.039807	0.1532291	0.2209026
"RP11-103H7.2"	-0.1674792	5.590128	2.038401	0.1533707	0.2210807
"CTC-342P15.1"	0.1286263	6.39732	2.036909	0.1535213	0.2212716
"AC061961.2"	0.2037821	6.84372	2.03601	0.1536121	0.2213763
"CSTF2T"	0.1955811	3.180658	2.035257	0.1536882	0.2214598
"PLA2R1"	0.419215	3.622895	2.034966	0.1537177	0.2214761
"AC022120.1"	-0.2021064	5.581023	2.034167	0.1537984	0.2215663
"GPT2"	0.2467801	4.741318	2.033607	0.1538551	0.2216218
"RP11-494O16.3"	0.2014402	4.87269	2.033424	0.1538736	0.2216223
"ANO1"	0.1685121	5.593138	2.030971	0.1541221	0.221954
"RP11-815J21.2"	0.2058324	4.910145	2.029961	0.1542246	0.2220754
"RN7SL253P"	-0.5538621	0.6851025	2.029778	0.1542431	0.2220759
"AL359922.1"	0.4217958	3.687893	2.029091	0.1543129	0.2221501
"PLCE1-AS1"	0.2450953	7.613199	2.028379	0.1543852	0.222228
"TTLL1"	-0.1233184	7.511857	2.028027	0.1544209	0.2222532
"AC079145.4"	0.1785806	7.244238	2.021718	0.1550636	0.2231519
"TRNAI6"	0.1277143	6.196135	2.021078	0.155129	0.2232197
"RPL37A"	-0.4458899	1.845042	2.020524	0.1551855	0.2232747
"CTD-2210A23.1"	0.1244765	9.765859	2.019372	0.1553034	0.2234179
"AC011298.2"	0.2035852	5.603574	2.017717	0.1554727	0.2236352
"RNU6-246P"	0.212921	4.788548	2.017392	0.155506	0.2236567
"RNU1-11P"	0.2670511	4.418458	2.016715	0.1555754	0.2237073
"RP11-204N11.1"	-0.289224	1.925215	2.016691	0.1555779	0.2237073
"AC004019.10"	0.1854708	4.470093	2.014613	0.155791	0.2239702
"RP11-17A4.3"	0.1819446	4.602075	2.014551	0.1557974	0.2239702
"FHDC1"	-0.2096273	5.054302	2.014174	0.1558361	0.2239995
"AL139328.1"	-0.1440427	9.851433	2.013452	0.1559102	0.2240797
"RP11-513G11.3"	0.1405019	6.162346	2.012943	0.1559625	0.2241284
"RP6-43L17.2"	0.1241844	6.568659	2.010428	0.1562212	0.2244513
"HMGB1P5"	0.1451258	6.559253	2.010401	0.156224	0.2244513
"RP11-271K11.1"	0.1863803	4.032045	2.006957	0.1565791	0.2249351
"FHOD1"	0.1809103	5.90387	2.005979	0.1566801	0.2250489
"MT-TP"	0.131888	7.069215	2.005832	0.1566953	0.2250489
"RP11-462G2.1"	-0.1254713	7.641995	2.005444	0.1567354	0.22508
"CYP1A1"	-0.2787769	2.458858	2.003043	0.1569838	0.2254001
"HTN3"	0.1801914	6.223725	2.002932	0.1569952	0.2254001
"ANHX"	-0.160504	4.149709	2.001683	0.1571247	0.2255595
"AC007016.3"	0.2257022	3.462557	2.000692	0.1572274	0.2256805
"CTB-164L20.1"	-0.1651546	6.056739	1.998717	0.1574324	0.2259406
"RP11-295P22.2"	-0.148623	6.741064	1.998589	0.1574457	0.2259406
"PAXBP1-AS1"	-0.2671174	1.533355	1.996014	0.1577135	0.2262982
"PRR20FP"	-0.145148	5.555955	1.991345	0.1582003	0.2269701
"RP11-686D22.4"	-0.2361412	1.857611	1.98458	0.1589088	0.2279598
"LARP1B"	0.122008	6.991754	1.983079	0.1590664	0.228159
"RP11-266K4.9"	0.2253625	4.353779	1.982159	0.1591631	0.228271
"CTD-2140G10.2"	0.1391343	5.293189	1.981098	0.1592747	0.2284042
"RP11-44N17.1"	-0.1561805	6.31429	1.980761	0.1593102	0.2284283
"AC019097.7"	0.248183	1.622675	1.98027	0.1593619	0.2284755
"RP11-154D9.1"	-0.1497071	5.792106	1.979115	0.1594837	0.2286232
"KRTAP12-2"	0.1580511	7.330121	1.978144	0.159586	0.2287431
"RP11-153K16.1"	0.1217487	6.210143	1.976092	0.1598027	0.2290268
"HNRNPA1P35"	0.1422241	5.05055	1.974909	0.1599278	0.2291791
"PSMA2P3"	0.1662804	5.44731	1.97381	0.160044	0.2293187
"CTD-2132N18.4"	0.167569	2.900077	1.972324	0.1602014	0.2295173
"MLANA"	0.1310665	5.51206	1.966809	0.160787	0.2303292
"AC098474.1"	-0.2684039	2.081884	1.963554	0.1611337	0.2307989
"RP11-413E1.4"	0.1386465	4.930374	1.960117	0.1615008	0.2312975
"AC092652.1"	0.1721651	4.862817	1.959662	0.1615494	0.23134
"AC091633.2"	0.1255385	9.795289	1.958374	0.1616874	0.2315103
"RP11-45L9.1"	0.2387443	2.382666	1.957898	0.1617383	0.2315562
"AC105247.1"	0.1888929	9.641223	1.952501	0.1623176	0.2323582
"TRIM43CP"	0.2475362	5.08716	1.951756	0.1623978	0.2324056
"RP11-212J19.1"	-0.1359712	4.274094	1.951689	0.162405	0.2324056
"AC006070.12"	-0.2206509	3.398668	1.951662	0.1624078	0.2324056
"PRDM12"	-0.2546388	3.82998	1.950877	0.1624924	0.2324993
"SLC26A4-AS1"	-0.24014	3.315396	1.949869	0.162601	0.2326275
"RNA5SP315"	-0.2256409	3.183343	1.949081	0.162686	0.2327032
"ALPK1"	-0.1351897	5.911546	1.949024	0.1626921	0.2327032
"RGS11"	0.1981084	2.832187	1.946845	0.1629273	0.2330123
"OR52E6"	0.157487	3.644506	1.94666	0.1629473	0.2330136
"AC007009.2"	0.181816	4.268396	1.946321	0.1629838	0.2330157
"RP11-388M20.9"	-0.2271852	2.592278	1.946293	0.1629869	0.2330157
"RP11-458K10.1"	0.1811569	8.972583	1.943932	0.1632422	0.2333534
"TMPRSS3"	-0.1546206	7.268574	1.943729	0.1632642	0.2333575
"LINC00517"	0.1766914	4.344441	1.942617	0.1633846	0.2335023
"RP11-90E9.1"	0.1377028	8.314867	1.940984	0.1635617	0.233728
"CHSY1"	-0.2966305	1.832686	1.940772	0.1635847	0.2337335
"AC131056.5"	0.3726374	6.636096	1.940215	0.1636452	0.2337925
"RP11-686F15.2"	0.144088	5.34865	1.939862	0.1636835	0.2338199
"RP11-404P21.9"	-0.4637896	2.573779	1.93819	0.1638652	0.234052
"CTD-2530H12.2"	-0.1481434	6.212882	1.937246	0.1639678	0.2341712
"THAP9-AS1"	0.1232476	5.753041	1.936533	0.1640454	0.2342547
"AC142528.1"	0.1758671	6.076419	1.935998	0.1641037	0.2343105
"CTD-2587H19.1"	0.2539882	4.880282	1.934015	0.1643198	0.2345916
"CYP4F8"	-0.2877332	1.760668	1.933219	0.1644067	0.2346882
"LINC01058"	-0.1452923	5.050799	1.92809	0.1649675	0.2354612
"FAM87A"	0.1743251	4.566639	1.926411	0.1651517	0.2356964
"RN7SKP266"	0.1544485	4.411375	1.925838	0.1652146	0.2357586
"SNORD91A"	0.1353744	7.313891	1.925065	0.1652993	0.235852
"MAP3K8"	0.6642678	0.9016974	1.924811	0.1653273	0.2358573
"CCDC92"	0.1507657	4.613911	1.924524	0.1653588	0.2358573
"GDF7"	0.2373205	1.608281	1.924504	0.165361	0.2358573
"MIR639"	0.1424061	7.656597	1.922566	0.1655741	0.2361284
"RNA5SP410"	-0.1836219	7.368127	1.922423	0.1655897	0.2361284
"SNORD115-24"	0.2390767	2.809738	1.921781	0.1656604	0.2362016
"SUMO2"	-0.1245802	6.476884	1.920622	0.1657881	0.2363377
"CMA1"	0.1368933	5.119653	1.92051	0.1658005	0.2363377
"CRYGD"	-0.1324803	6.796403	1.920387	0.165814	0.2363377
"TCEB1P23"	0.159047	6.58746	1.919244	0.1659401	0.2364771
"NLGN2"	-0.1233164	6.749281	1.919149	0.1659505	0.2364771
"PPY"	-0.1409743	5.17567	1.91744	0.1661391	0.2367182
"C17orf104"	0.2819838	3.287294	1.915816	0.1663186	0.2369177
"PAN2"	-0.1347669	7.049746	1.915766	0.1663242	0.2369177
"ZNF70"	0.181971	5.717722	1.915646	0.1663374	0.2369177
"DHX33"	0.1146534	6.931448	1.915014	0.1664073	0.2369896
"MAEA"	-0.1472067	4.926955	1.913554	0.166569	0.2371561
"AC068704.1"	-0.1844414	7.38681	1.913479	0.1665773	0.2371561
"RN7SKP223"	0.4615238	2.747568	1.913433	0.1665825	0.2371561
"FAM74A4"	-0.3094346	2.169451	1.9132	0.1666083	0.2371651
"RP11-332P22.2"	-0.2140944	2.156656	1.912856	0.1666463	0.2371917
"RNU7-180P"	-0.1698756	5.976954	1.911821	0.1667611	0.2373274
"SLC7A10"	-0.4363879	0.7838176	1.911117	0.1668392	0.2374108
"RP11-421E17.4"	-0.1526449	7.312455	1.909299	0.1670411	0.2376704
"ZNF728"	-1.656955	0.2254827	1.908482	0.1671319	0.2377719
"RP11-493E12.2"	0.1587661	7.443526	1.9079	0.1671967	0.2378363
"KLHL28"	-0.1699775	4.643217	1.907534	0.1672375	0.2378459
"RP11-388P9.2"	-0.1844192	2.988533	1.90749	0.1672424	0.2378459
"RNU6-259P"	0.2945981	4.133125	1.906003	0.1674079	0.2380535
"MIR4694"	-0.2183987	2.841871	1.902217	0.1678304	0.2386266
"PCDHA3"	-0.2389189	4.14025	1.900764	0.1679929	0.2388297
"PRPH2"	-0.128693	5.450055	1.900424	0.1680309	0.238856
"FAM74A1"	-0.1716085	6.543292	1.900243	0.1680511	0.2388568
"SENP3"	0.1378018	4.816052	1.896963	0.1684187	0.2393515
"CNTN4-AS2"	-0.3967031	1.844616	1.896198	0.1685045	0.2394157
"AC104458.1"	-0.2657438	4.288467	1.896099	0.1685156	0.2394157
"RP11-104D3.2"	-0.1555739	5.154898	1.895973	0.1685298	0.2394157
"TRBV25OR9-2"	-0.1935777	2.391325	1.895861	0.1685424	0.2394157
"NLRP12"	0.2224266	2.005598	1.895442	0.1685894	0.2394546
"MYO3A"	0.4259096	5.751755	1.893511	0.1688064	0.2397349
"MFSD4"	0.2204214	3.362136	1.89237	0.1689349	0.2398895
"RP1-34H18.1"	0.1821277	8.206385	1.890523	0.169143	0.2401571
"CTC-236F12.4"	-0.2888437	5.636993	1.889945	0.1692081	0.2402216
"RP11-109P6.2"	0.1961165	6.024968	1.889095	0.1693041	0.2403299
"RP11-735G4.1"	0.1798358	4.383821	1.886483	0.1695992	0.2407208
"OR8B12"	0.181746	3.877509	1.884443	0.1698301	0.2410205
"AC109333.10"	0.2202035	4.876913	1.883668	0.1699178	0.2411079
"MIR346"	-0.1413543	6.253663	1.88355	0.1699312	0.2411079
"CCDC103"	0.1382953	4.203865	1.881473	0.1701668	0.2414142
"CTD-3148I10.1"	0.1199818	7.101628	1.879148	0.170431	0.2417609
"RP3-513G18.2"	-0.1894446	3.462052	1.87894	0.1704547	0.2417664
"RN7SKP124"	-0.4347619	2.962276	1.876892	0.1706878	0.2420516
"RP11-333E1.1"	-0.1779436	4.292578	1.876825	0.1706955	0.2420516
"PCIF1"	0.1322579	6.075211	1.876357	0.1707487	0.242099
"NDUFA1"	-0.3561654	1.629684	1.875136	0.1708881	0.2422684
"GRM5"	0.1649696	7.299552	1.874504	0.1709601	0.2423424
"RPS12P5"	0.2142	6.159315	1.873545	0.1710696	0.2424694
"IDI2-AS1"	-0.2073493	6.58638	1.871342	0.1713215	0.2427777
"RP11-317P15.4"	0.1490754	4.375085	1.871207	0.1713369	0.2427777
"RP11-173A8.2"	-0.5049436	0.7026654	1.871121	0.1713467	0.2427777
"RP11-428G5.6"	-0.1632747	6.893905	1.867057	0.1718126	0.2434094
"RANBP3"	0.15651	5.843986	1.866314	0.1718978	0.2435019
"RNU6-1117P"	0.4585571	2.179322	1.865669	0.171972	0.2435787
"STRADB"	0.2780131	6.417262	1.865426	0.1719999	0.24359
"DDX31"	0.1354841	4.97821	1.865004	0.1720484	0.2436304
"CTD-2340F8.1"	0.1586142	3.072483	1.864307	0.1721285	0.2437156
"RN7SL635P"	0.2027754	3.638992	1.86084	0.1725279	0.2442528
"MTND3P5"	-0.1328502	6.495529	1.859865	0.1726403	0.2443836
"AC140061.7"	-0.3273749	0.8370339	1.859204	0.1727167	0.2444634
"ANKRD31"	-0.1326108	4.83373	1.858764	0.1727676	0.244507
"GOLM1"	-0.1090132	6.613358	1.858307	0.1728203	0.2445533
"DCTN6"	-0.2167102	3.433159	1.858068	0.1728479	0.244564
"RP11-576N17.4"	0.1519257	5.893408	1.857647	0.1728966	0.2446044
"AC002310.7"	-0.1411921	4.180077	1.856267	0.1730562	0.244802
"SRF"	-0.2333247	5.315043	1.855558	0.1731384	0.2448898
"IGFBP4"	-0.3079941	1.71878	1.854215	0.173294	0.2450815
"JUN"	0.3446921	5.527418	1.852155	0.1735329	0.245391
"RP5-981O7.2"	-0.1219365	4.95962	1.84878	0.1739253	0.245894
"CNGB1"	-0.1438094	6.087064	1.848749	0.173929	0.245894
"XXyac-YM21GA2.7"	0.1766773	6.569608	1.847844	0.1740343	0.2460144
"CTD-2410N18.3"	-0.189355	4.065674	1.845725	0.1742815	0.2463353
"FMR1NB"	0.3320425	1.688655	1.845185	0.1743444	0.2463958
"KB-1440D3.14"	0.2577826	4.87397	1.843826	0.1745032	0.2465916
"AC097533.1"	-0.3269915	1.977612	1.843436	0.1745488	0.2466274
"CTD-2325P2.2"	-0.1595978	6.342917	1.842604	0.174646	0.2467363
"MIR548S"	-0.353146	2.163594	1.839692	0.1749871	0.2471895
"SERINC1"	-0.1364986	5.203673	1.837943	0.1751922	0.2474506
"WDFY4"	0.1353932	8.218233	1.837662	0.1752252	0.2474686
"POC1A"	0.1790114	4.425794	1.837297	0.1752681	0.2475005
"RNA5SP124"	-0.3606768	4.7389	1.835881	0.1754345	0.2477068
"RP11-459A10.2"	0.1911828	6.47194	1.83387	0.1756711	0.2479977
"KLHDC4"	0.1641571	8.067705	1.833691	0.1756922	0.2479977
"RP11-146P2.1"	0.1259681	6.987477	1.833613	0.1757014	0.2479977
"ADRA1B"	0.3467346	4.655888	1.829385	0.1762002	0.2486729
"RNU6-1142P"	-0.1081251	9.486085	1.828546	0.1762994	0.2487841
"AC068542.1"	0.3268459	1.298911	1.827552	0.1764169	0.2489212
"RP11-9L18.3"	0.1870038	6.041388	1.827066	0.1764744	0.2489736
"SIX5"	-0.2058455	4.928105	1.821591	0.177124	0.2498612
"RP11-219E7.2"	-0.1920498	3.627385	1.821373	0.1771499	0.2498688
"WDR49"	0.1730763	3.319251	1.817335	0.1776308	0.2505181
"STC2"	0.188372	4.64736	1.815737	0.1778215	0.2507581
"RN7SKP66"	0.1257174	5.520133	1.813803	0.1780527	0.2510551
"RP11-469N6.2"	-0.4122506	0.5344425	1.812881	0.1781631	0.2511817
"ADRM1"	0.1234049	5.812899	1.811577	0.1783191	0.2513727
"MIR4701"	-0.1666937	5.842262	1.810339	0.1784676	0.2515497
"TMEM179B"	0.1590468	6.077262	1.810186	0.1784859	0.2515497
"MIR3688-2"	0.1257296	5.952491	1.808296	0.1787128	0.2518404
"RP11-285M22.1"	-0.4569915	0.7908517	1.808018	0.1787462	0.2518485
"RP11-795A2.2"	0.1788218	7.046069	1.807905	0.1787598	0.2518485
"PTGES2"	0.175022	3.374679	1.806825	0.1788896	0.2520022
"RNA5SP104"	-0.1646373	6.69127	1.805455	0.1790544	0.2521844
"THAP5P1"	-0.1911762	4.048953	1.805407	0.1790602	0.2521844
"RNU6-648P"	0.1512002	5.471288	1.804597	0.1791577	0.2522926
"RP11-42O15.2"	-0.3995636	1.270494	1.803326	0.1793109	0.2524792
"KRT18P50"	0.1517351	6.868001	1.802376	0.1794255	0.2526115
"RNA5SP219"	0.1585918	5.446015	1.80095	0.1795977	0.2528246
"ZNF770"	0.1276348	7.153323	1.7987	0.1798697	0.2531784
"RP11-575G13.2"	-0.2585672	5.439088	1.797214	0.1800497	0.2533869
"ETF1"	-0.1257243	6.089317	1.797134	0.1800594	0.2533869
"AC000003.2"	0.1991956	3.882521	1.79647	0.1801399	0.2534595
"RP5-859I17.2"	0.1573906	7.46039	1.796365	0.1801525	0.2534595
"AC079781.5"	0.1699099	7.340693	1.796169	0.1801763	0.2534638
"CASP12"	0.1154112	7.227958	1.793983	0.1804417	0.2538078
"RP11-972K6.1"	0.2834586	3.919357	1.79369	0.1804773	0.2538287
"ZNF705E"	0.2299674	2.414402	1.792351	0.18064	0.2539998
"AL122127.5"	-0.1496084	5.398551	1.792346	0.1806406	0.2539998
"RP11-293K19.1"	0.1199374	7.311348	1.791949	0.1806889	0.2540385
"RP11-490F3.1"	-0.1940172	4.215791	1.791169	0.1807838	0.2541426
"RP11-22B23.1"	-0.1433354	6.093013	1.787916	0.1811803	0.2546707
"AP2S1"	0.1458763	4.572727	1.786797	0.1813169	0.2547981
"RNU6-270P"	0.1622178	4.406587	1.786728	0.1813253	0.2547981
"RP11-537E18.1"	0.2317576	5.105576	1.78666	0.1813336	0.2547981
"FAM155A-IT1"	0.1226857	6.767503	1.786366	0.1813696	0.2548165
"RP11-63G10.3"	0.2020314	1.723984	1.786212	0.1813884	0.2548165
"ZMYND15"	0.2964946	1.137137	1.785964	0.1814186	0.2548296
"TEX101"	0.2037719	6.975478	1.785138	0.1815197	0.2549414
"RP11-208N14.4"	-0.4148185	2.947352	1.784972	0.18154	0.2549414
"ASPA"	-0.2373515	5.978792	1.784716	0.1815712	0.2549559
"BMS1P11"	0.138438	4.199325	1.78383	0.1816797	0.2550789
"RNA5SP150"	-0.1663421	5.406926	1.781574	0.1819561	0.2554376
"PAF1"	0.1841843	7.443771	1.781167	0.182006	0.2554783
"RNU7-6P"	0.2004364	3.683808	1.780096	0.1821375	0.2556092
"MIR4505"	0.1905472	6.313366	1.780034	0.1821451	0.2556092
"LSM10"	0.1811016	3.61186	1.779896	0.1821622	0.2556092
"TMEM169"	-0.1220302	9.508168	1.774955	0.18277	0.2564327
"SERP2"	-0.342601	2.533161	1.774395	0.1828391	0.256476
"RP11-567P17.2"	-0.1148404	5.654718	1.774364	0.1828429	0.256476
"RP11-242G20.1"	-0.1075956	7.831659	1.773548	0.1829436	0.2565877
"HIST1H2AC"	-0.206538	2.343338	1.773295	0.1829748	0.2566021
"PARL"	-0.2317135	5.308636	1.772632	0.1830566	0.2566873
"RP11-706C16.7"	-0.1746214	4.378451	1.770426	0.1833294	0.2570403
"SGMS2"	-0.1880229	7.052881	1.769992	0.1833831	0.257086
"RPL21P129"	0.2515649	4.233621	1.769171	0.1834847	0.2571989
"AC103564.7"	-0.2551764	3.234659	1.768478	0.1835705	0.2572896
"THSD1"	0.106433	6.851193	1.76816	0.18361	0.2573084
"RP5-914P20.5"	0.223167	9.120762	1.76803	0.1836261	0.2573084
"MYH10"	0.1610841	6.196819	1.767202	0.1837288	0.2574227
"KB-1608C10.2"	0.103271	7.228747	1.766248	0.1838471	0.2575589
"RNU6-397P"	-0.6702983	0.3854685	1.765849	0.1838966	0.2575988
"RPL29P28"	0.2915932	4.187263	1.765288	0.1839663	0.2576668
"EHD4"	-0.123783	5.689296	1.763898	0.184139	0.2578792
"VTRNA2-1"	-0.4270262	2.594561	1.762165	0.1843548	0.2581517
"MIR3179-2"	-0.1356958	5.764939	1.759541	0.1846818	0.2585799
"TMEM92"	0.1716236	5.385032	1.757214	0.1849724	0.2589571
"RNU5A-1"	0.1532673	4.662515	1.755495	0.1851875	0.2592285
"Z97351.1"	-0.1897262	1.893273	1.755125	0.1852337	0.2592635
"RP11-109E24.1"	-0.1736675	4.179217	1.754647	0.1852936	0.2593175
"ALYREF"	-0.1471052	4.098024	1.753808	0.1853987	0.2594349
"MAGEB3"	0.4225688	2.215993	1.752127	0.1856095	0.2597001
"RP11-78O9.1"	0.2304971	2.104524	1.751746	0.1856574	0.2597373
"RP11-386M24.4"	-0.1613234	5.287982	1.750271	0.1858426	0.2599667
"LINC00904"	-0.1785679	6.058242	1.749303	0.1859643	0.2601071
"OR4K4P"	-0.1544687	4.399768	1.748719	0.1860378	0.2601801
"RP11-562L8.1"	0.1719411	7.445114	1.747766	0.1861578	0.2603181
"EEF1A1P14"	-0.2195871	3.023834	1.746854	0.1862727	0.2604376
"RP11-171I2.4"	0.1504864	6.011331	1.746749	0.186286	0.2604376
"RP11-472D17.1"	-0.2234718	3.228511	1.746208	0.1863541	0.260503
"LDHAP4"	-0.1175394	7.618215	1.743448	0.1867025	0.2609602
"RP11-369I16.1"	0.3223964	4.947837	1.741279	0.1869769	0.2613137
"ZNF561"	-0.1672985	4.75673	1.740569	0.1870667	0.2613993
"RP11-351I21.6"	0.1819446	5.882755	1.740457	0.1870809	0.2613993
"TCF21"	0.1340232	5.664763	1.740054	0.187132	0.2614407
"AC018730.4"	0.3389993	4.808989	1.738423	0.1873388	0.2616997
"AC013271.3"	0.1452789	5.482915	1.737908	0.1874041	0.2617609
"ALDH1L1-AS1"	0.2179366	5.096618	1.734653	0.1878178	0.2623049
"CTD-2530H12.1"	-0.1487031	4.827701	1.734505	0.1878366	0.2623049
"SRCIN1"	0.2039983	5.065206	1.733311	0.1879886	0.2624872
"RP11-432I5.8"	-0.2769853	1.302695	1.733004	0.1880277	0.2625117
"RN7SL804P"	0.2325605	2.344207	1.732767	0.1880579	0.262524
"RPL18AP2"	-0.1615071	7.2952	1.732346	0.1881116	0.2625688
"RP11-52M17.1"	-0.3950214	0.8528856	1.73163	0.1882029	0.2626663
"FAM122C"	0.1339465	5.660002	1.730232	0.1883812	0.2628851
"C17orf98"	-0.1436041	5.383651	1.727733	0.1887006	0.2632758
"RP11-170L3.7"	-0.2865036	1.273659	1.727651	0.1887112	0.2632758
"RP11-321E8.5"	-0.3397144	0.839705	1.727535	0.188726	0.2632758
"NPY"	-0.1537649	4.900494	1.725896	0.1889359	0.2635386
"AC005523.3"	0.1182285	5.702029	1.720757	0.1895956	0.2644286
"RPS15AP9"	0.2961234	3.523077	1.719647	0.1897384	0.2645975
"BANF1P2"	0.2706993	4.954535	1.719457	0.1897629	0.2646014
"HIST1H2BN"	0.1312111	5.323713	1.718734	0.1898561	0.2646763
"LINC00905"	0.3687727	2.176223	1.718704	0.18986	0.2646763
"YWHAQ"	-0.2796957	2.076153	1.718466	0.1898906	0.2646771
"SCDP1"	-0.2398273	1.925196	1.718363	0.1899039	0.2646771
"C6orf100"	-0.1523216	5.334529	1.717185	0.1900558	0.264847
"GNB2L1"	-0.1650348	4.433695	1.717081	0.1900692	0.264847
"RAE1"	0.2971049	2.948635	1.715129	0.1903213	0.2651679
"AC091492.2"	-0.1490149	4.528137	1.713129	0.1905799	0.265498
"WDR37"	-0.1420361	6.289257	1.712398	0.1906746	0.2655996
"CTD-2213F21.1"	0.1429003	7.880863	1.711646	0.1907719	0.2657048
"CTD-2267D19.3"	0.3538379	3.599267	1.707735	0.1912796	0.2663599
"PPP6R2"	0.3550191	4.335546	1.707679	0.1912868	0.2663599
"PRELP"	0.1322907	5.24489	1.707518	0.1913077	0.2663599
"RP11-56B16.4"	0.1511204	4.699523	1.707143	0.1913564	0.2663973
"SPAG17"	-0.145892	5.685938	1.706916	0.191386	0.2664081
"GDA"	0.2082907	2.102174	1.706106	0.1914914	0.2665244
"RBMY2QP"	0.2589425	4.043097	1.697992	0.1925508	0.2679643
"LINC00388"	0.2534965	4.394586	1.697847	0.1925698	0.2679643
"MST1P2"	-0.1282772	5.542999	1.696878	0.1926968	0.2681104
"NPTX2"	-0.1376799	6.339987	1.69575	0.1928447	0.2682857
"RNU2-31P"	0.1919375	3.874416	1.69427	0.193039	0.2685253
"RPL35AP22"	-0.1405867	5.86386	1.69288	0.1932218	0.268749
"RP11-390K5.6"	0.2245966	1.770537	1.691922	0.1933478	0.2688935
"OR52M1"	0.1391038	5.995716	1.691665	0.1933816	0.2689099
"RP11-282K24.3"	0.1557652	3.805185	1.690626	0.1935184	0.2690695
"XXyac-YX65C7_A.3"	0.1280842	6.448278	1.690313	0.1935598	0.2690791
"SLC35G1"	0.1295642	7.150636	1.690239	0.1935694	0.2690791
"CTD-2643K12.2"	-0.4011718	8.804613	1.688561	0.1937907	0.2693561
"SLC25A45"	0.2163089	2.945753	1.687701	0.1939043	0.2694832
"MIR1193"	0.1635038	2.855281	1.68742	0.1939415	0.2695028
"RP11-380G5.3"	0.1743587	3.818956	1.68726	0.1939625	0.2695028
"RP1-95L4.2"	-0.1509599	7.819753	1.68578	0.1941582	0.269744
"AL353354.2"	-0.1388916	5.912078	1.685328	0.194218	0.2697964
"CTD-2245F17.9"	0.1283454	4.990321	1.684743	0.1942954	0.2698731
"ZNF408"	-0.3638754	0.5850787	1.684254	0.1943601	0.2699323
"ATG7"	0.375696	4.044887	1.681978	0.1946618	0.2703206
"RCC2P4"	0.1354986	6.462708	1.68155	0.1947186	0.2703633
"AC084290.2"	-0.1632977	3.748899	1.681412	0.1947369	0.2703633
"BRE"	0.1784789	4.17593	1.680541	0.1948525	0.2704931
"ACTB"	-0.1564718	5.607346	1.68021	0.1948966	0.2705235
"SUSD2"	-0.159884	6.392901	1.678368	0.1951415	0.2708234
"AC113607.1"	0.3010008	5.336695	1.678251	0.1951571	0.2708234
"KRT17"	0.1410939	6.602944	1.678062	0.1951822	0.2708275
"RP1-196A12.1"	-0.119709	8.977706	1.675489	0.195525	0.2712723
"CCDC125"	-0.2284035	3.997473	1.672461	0.1959292	0.2718023
"OR7G3"	0.1308169	6.316289	1.671927	0.1960006	0.2718703
"RNU6-732P"	0.1373762	6.389988	1.671202	0.1960976	0.271974
"AC079210.1"	-0.140931	5.870587	1.670608	0.1961771	0.2720533
"CTD-2547G23.2"	0.3575662	4.106952	1.668628	0.1964424	0.2723903
"CTD-2140B24.6"	-0.2577425	6.119147	1.668162	0.196505	0.2724461
"RP11-182J23.1"	-0.1576106	2.914506	1.667977	0.1965297	0.2724494
"HNRNPDLP2"	0.1419588	4.795525	1.666829	0.1966838	0.2726117
"AL353671.1"	-0.2404097	2.031473	1.666772	0.1966914	0.2726117
"RP11-63K6.1"	0.1341461	8.902379	1.666113	0.19678	0.2727035
"RP11-49K24.8"	-0.1085038	6.662869	1.665252	0.1968957	0.2728328
"MRPL48P1"	0.1189409	7.164515	1.664984	0.1969317	0.2728334
"TGM4"	-0.1117003	5.875249	1.664917	0.1969408	0.2728334
