"identifier"	"translatedmRNA.apvEff"	"translatedmRNA.apvRvmPAdj"	"totalmRNA.apvEff"	"totalmRNA.apvRvmPAdj"	"translation.apvEff"	"translation.apvRvmPAdj"	"buffering.apvEff"	"buffering.apvRvmPAdj"	"singleRegMode"
"AC004889.1"	"AC004889.1"	0.189248639995969	0.0920235302645264	-0.016849732538903	0.871472975235268	0.187094416913901	0.450207605015024	0.0227251235123602	0.904175497842223	"background"
"AC004893.10"	"AC004893.10"	1.70602173234756	0.00822968196022693	1.52529351869288	0.00184642180365977	1.83157837038273	0.359693186647786	1.55076155092043	0.0582382751191852	"abundance"
"AC004893.11"	"AC004893.11"	-0.448256138361668	0.00861350915403445	-0.324692331559828	0.0617030131110418	-0.410211401371389	0.2126964708465	-0.0859596817960919	0.708452170785371	"abundance"
"AC004906.3"	"AC004906.3"	0.138856689917851	0.14774267015102	0.134642610451621	0.118664642345901	0.0345089510510581	0.886979540847886	0.0197207966222575	0.877543049661863	"abundance"
"AC004920.3"	"AC004920.3"	-0.22255180955261	0.10334473728651	-0.248012226222282	0.0434244582876469	0.0518846787893752	0.837864271724223	-0.0836452195079653	0.513734737950533	"abundance"
"AC004943.1"	"AC004943.1"	-0.692355587100674	0.0964933233824196	-0.779596161306882	0.00494032605415762	1.52467666450714	0.0511453668142563	-0.538232277404572	0.0466363367136168	"abundance"
"AC004947.2"	"AC004947.2"	-0.272566553112868	0.172694101137211	-0.425868974678815	0.0723212883639817	-0.218589184050893	0.649654489129389	-0.384014646425905	0.247740001943083	"background"
"AC004951.6"	"AC004951.6"	0.538674181795115	0.0421636043207296	0.634215751949068	0.00445412718590723	0.0946607302675091	0.887319816179149	0.545181627328266	0.0955826406767045	"abundance"
"AC004967.7"	"AC004967.7"	-0.722972571904431	0.00447015173616025	-0.709029633872797	0.00200248169792012	-0.704231703202465	0.378487743071649	-0.700061925142428	0.062947801289231	"abundance"
"AC004969.1"	"AC004969.1"	-0.672771263447355	0.00385735030112105	-0.562604905171803	0.00209143662115093	0.0525998687072118	0.832769261186731	-0.0975397904942885	0.469169312307772	"abundance"
"AC004980.1"	"AC004980.1"	0.636544564780642	0.00427829418009742	0.517574081474137	0.00279391630183323	0.106016179700389	0.694880976776887	0.0530169239194969	0.668400267215598	"abundance"
"AC004980.11"	"AC004980.11"	0.711431957281546	0.00448565364798046	0.74364367748337	0.00274861197937346	0.130292566541045	0.701563036891111	0.119747379506223	0.501468979417661	"abundance"
"AC004980.8"	"AC004980.8"	0.259795143067124	0.0242699003589619	0.287639806147617	0.0135950912163299	0.219810183753538	0.415317183627208	0.23392270383937	0.229993082487615	"abundance"
"AC005003.1"	"AC005003.1"	0.00165408773833331	0.987076164840166	-0.104753877125547	0.121260302654922	0.090591740192167	0.773956599644427	-0.105069577409992	0.388595529103931	"background"
"AC005008.2"	"AC005008.2"	-0.424946264790417	0.0272488616894447	-0.520620707154473	0.00894164416580059	0.132232469123294	0.6792555434402	-0.183709711673632	0.247249299781346	"abundance"
"AC005008.3"	"AC005008.3"	0.536266640876391	0.00956618604005535	0.320578472676266	0.00786743292544499	0.150957561886835	0.692725775366527	0.168966292084129	0.315932363353621	"abundance"
"AC005009.2"	"AC005009.2"	-0.367348219095676	0.494667149209136	0.250121265337817	0.572447214325775	-0.27201440515777	0.761230439230119	0.152366476562581	0.809764557108606	"background"
"AC005019.2"	"AC005019.2"	0.739828232540059	0.00607794756585314	0.581775470274583	0.0028620077723424	0.509039274662707	0.464534182413265	0.490539101647141	0.213371812684215	"abundance"
"AC005034.2"	"AC005034.2"	0.432921259582084	0.487999977371521	0.654533883414601	0.134176129159152	-0.411526126716742	0.620347535302677	0.43356584766813	0.260627519515291	"background"
"AC005034.3"	"AC005034.3"	0.413880697442541	0.0053967469334731	0.449908463442037	0.0024851004623688	0.400870947346585	0.199995759273091	0.380471157320575	0.227111683802267	"abundance"
"AC005037.1"	"AC005037.1"	0.120937576545763	0.354290392334404	0.106658169246071	0.0734405093012822	-0.157324216582295	0.584624836918703	0.101563364900223	0.374971830717884	"background"
"AC005037.2"	"AC005037.2"	-0.540447910543152	0.0369487315419867	-0.592776881502316	0.00956648396852443	-0.17588523381575	0.761565685541342	-0.441274325491469	0.166306138476032	"abundance"
"AC005037.4"	"AC005037.4"	1.50536710380354	0.0763581596869253	1.73347577183557	0.00480065423524328	0.752443661172051	0.740234707256105	1.62450186490615	0.0877391719157348	"abundance"
"AC005040.3"	"AC005040.3"	-0.226640384126253	0.0368633340834343	-0.176447754211729	0.11052964747715	-0.166355433947825	0.475972341273554	0.0861098258348649	0.7073530343193	"abundance"
"AC005041.11"	"AC005041.11"	0.137368813921346	0.147395053580568	0.102183660540183	0.124305383033724	0.0540958588651517	0.821589106740526	0.0576900938944451	0.625093109281685	"abundance"
"AC005042.3"	"AC005042.3"	0.506291923845432	0.240083095580562	0.421582972855324	0.195552621048987	0.648784400770057	0.420608503283879	0.516545197588355	0.338047221879596	"background"
"AC005076.5"	"AC005076.5"	-0.242608102062025	0.0291298195293178	-0.149954784441395	0.0941341750816564	-0.180511273352448	0.43987230508358	0.0463294696923597	0.745662460819877	"abundance"
"AC005077.5"	"AC005077.5"	-0.00427236527772745	0.976003913570783	-0.000423138438253368	0.996730116193564	-0.00399037533897451	0.99043532150786	0.000792941620645138	0.995421909750313	"background"
"AC005082.12"	"AC005082.12"	0.760906671049346	0.0240332858586197	0.720164547114659	0.0120884713690167	0.0584996834401237	0.913541514553426	0.300257442565953	0.327835414921255	"abundance"
"AC005088.1"	"AC005088.1"	-0.243779158134989	0.0595889653819652	-0.294836371895042	0.0281107322760479	-0.184556454524229	0.496324887089928	-0.24325324361133	0.218790854122986	"abundance"
"AC005104.3"	"AC005104.3"	-0.497867590335619	0.0615386012767981	-0.23560006916701	0.132866542138184	-0.312816639282807	0.43873680144375	-0.0679656705508482	0.80205607853407	"abundance"
"AC005152.2"	"AC005152.2"	0.201947212225166	0.0733763601439018	0.0964378589622816	0.193510163637558	0.0891021962959009	0.680481182345779	-0.0434060790623567	0.708343714751183	"background"
"AC005154.6"	"AC005154.6"	0.250467139707566	0.0255738934013273	0.347444172038062	0.00553871324215757	0.364478499955355	0.271023499290766	0.422224299445549	0.0719798989965517	"abundance"
"AC005154.7"	"AC005154.7"	0.500084996604361	0.00831083019477599	0.39952670025616	0.00305376738729552	0.175207325851916	0.53732241177791	0.347636226493919	0.0793872218390263	"abundance"
"AC005154.8"	"AC005154.8"	-0.893462690187609	0.0060671478709042	-0.447336231554024	0.0316746098158725	-0.910232596002794	0.158161351066351	-0.483782650569108	0.2457768319363	"abundance"
"AC005159.1"	"AC005159.1"	0.254184303157637	0.0553588237592243	0.169615481352685	0.055887857809709	0.211012273581253	0.441026206409496	0.143291303273842	0.378723878543637	"abundance"
"AC005162.5"	"AC005162.5"	1.01322227947507	0.00365904462650463	0.919283884575917	0.00187583252673969	0.403367025888408	0.54714041880707	0.296517980981233	0.573394852042336	"abundance"
"AC005176.1"	"AC005176.1"	-0.0077409804190065	0.955038385979164	0.0901250637431916	0.450729103594126	-0.0489599584209248	0.865529077066524	0.0934274841656766	0.590544996935711	"background"
"AC005224.2"	"AC005224.2"	0.0659037141327383	0.398551725568296	-0.139704357027271	0.0383795039942991	0.304704328399811	0.247348695743787	-0.158588260970091	0.215332045814744	"background"
"AC005235.1"	"AC005235.1"	-0.252381893837514	0.0270821377411893	-0.285091516588502	0.00647384533893368	-0.109258885904455	0.663195547506245	-0.245876039621626	0.126130833129337	"abundance"
"AC005251.4"	"AC005251.4"	0.375042702477286	0.139160755133798	0.84667713023904	0.0226294421925953	0.289636150000733	0.666359307731582	0.798620967877639	0.121356885804328	"abundance"
"AC005255.3"	"AC005255.3"	0.212338387416612	0.085818444455952	0.299290791455709	0.0131309341654029	-0.139998009702055	0.588632114786279	0.182256708753131	0.199118692358079	"abundance"
"AC005255.5"	"AC005255.5"	0.299045391750016	0.0360824136602274	0.0283693621526189	0.89924093798334	0.308377479898515	0.243801455650806	0.725078702230634	0.0575750797096287	"background"
"AC005262.3"	"AC005262.3"	0.531188718819102	0.00548208678909864	0.438306645567598	0.00708610849930851	0.196582969274106	0.390435724970569	-0.232098382804108	0.136721003877888	"abundance"
"AC005262.4"	"AC005262.4"	-0.348751212501402	0.349795908115661	-0.342414803085721	0.068410282589153	0.291998894350351	0.573238578792625	-0.234533631020729	0.255452231926122	"background"
"AC005281.2"	"AC005281.2"	0.229613403842976	0.0262749234278699	0.0539453227146725	0.373650774876199	0.263832258152673	0.283485682252261	0.289737731475915	0.108837267747677	"background"
"AC005284.1"	"AC005284.1"	-0.0196286781875772	0.776065040736877	-0.081728081970275	0.162054234866152	-0.0342529721666018	0.883054076852961	-0.0862558422223092	0.454512480475665	"background"
"AC005288.1"	"AC005288.1"	0.100650907206017	0.266550644417152	0.209911118895135	0.0265585737762115	0.304923180046577	0.257868701048928	0.270591753983963	0.108564559339597	"background"
"AC005306.3"	"AC005306.3"	-0.830481515298803	0.00884223590145693	-0.656100402226479	0.0296315687076924	-0.53487712694602	0.291121388653671	0.0290062606243233	0.932556792884266	"abundance"
"AC005326.2"	"AC005326.2"	-0.284562841757008	0.0226801699283208	-0.287377680572357	0.00774514341245141	0.0125598430434959	0.972834500434998	-0.169506399975773	0.219110162153091	"abundance"
"AC005330.2"	"AC005330.2"	-0.209004117005178	0.106463195019352	-0.215094967491085	0.0265601894482152	-0.194551202053338	0.547314680684362	-0.211207270363645	0.223203880552413	"abundance"
"AC005355.1"	"AC005355.1"	0.242353369961417	0.0947113753875973	0.139881842794257	0.198024568965734	0.16925792877471	0.536444964925585	0.0469667648695566	0.780493793713015	"background"
"AC005355.2"	"AC005355.2"	0.311516008392993	0.0251190437968733	0.434684430082977	0.00962053460691011	-0.0272507171386449	0.917358197993872	0.092437136532773	0.509187552224849	"abundance"
"AC005356.1"	"AC005356.1"	0.104000049560613	0.188211538329708	0.0748842377685044	0.256788995594673	0.0594798683900097	0.789825571138013	-0.0167313851624256	0.893374993891558	"background"
"AC005358.1"	"AC005358.1"	0.262288307631481	0.0403747188546135	0.0317237427343064	0.632282650744244	0.274145419130582	0.305548862914636	0.0771564507798086	0.557789080109076	"background"
"AC005391.2"	"AC005391.2"	1.33914660449197	0.00422202881307772	1.10632077124773	0.00610058602216583	0.951973017117695	0.239541396182614	0.433690475240008	0.432050286746537	"abundance"
"AC005392.13"	"AC005392.13"	0.182063661336556	0.0455512621812258	0.111764239861816	0.134391522474855	0.210953784885847	0.363589988326454	0.285239865850459	0.112211014705139	"abundance"
"AC005394.1"	"AC005394.1"	-0.197970854025711	0.189345181610701	-0.316608657194065	0.114976142742895	-0.0145001102729381	0.963627910244593	-0.101711376822897	0.587810208352391	"background"
"AC005488.11"	"AC005488.11"	0.272423436991016	0.0219184089517679	0.182979886817392	0.0351975609899937	0.136910806849866	0.57405805081287	7.27008481540281e-05	0.999443212512892	"abundance"
"AC005493.1"	"AC005493.1"	0.215437864673049	0.324983395879941	0.316929560522516	0.0697416904681814	-0.0594093315519439	0.883054076852961	0.234403883863039	0.26741294158626	"background"
"AC005498.3"	"AC005498.3"	-0.678111604708433	0.063338063429691	-0.662923369622855	0.0201274682144387	-0.308276121557038	0.676314049801098	-0.50820303347525	0.213293749149601	"abundance"
"AC005513.1"	"AC005513.1"	-0.700552272099724	0.054749919147823	-0.72324664370755	0.048092410470838	0.00886203037264427	0.975112993884156	-0.0312957477911425	0.817507813130366	"abundance"
"AC005518.2"	"AC005518.2"	0.0449308184944313	0.600441265996598	-0.00948454182435388	0.895298964985811	0.046852389452992	0.843832782214932	-0.017615271746517	0.898362680486794	"background"
"AC005523.3"	"AC005523.3"	0.143612133479612	0.144246767557885	-0.0105667247896868	0.878936608906309	0.147206634576857	0.528350649101836	-0.0414645629481551	0.772275360505969	"background"
"AC005532.5"	"AC005532.5"	1.16195412250031	0.00949007738183689	1.05681471135282	0.0495880118306415	1.35171429463685	0.11213382215181	1.72250523427189	0.119832128128456	"abundance"
"AC005550.3"	"AC005550.3"	0.296354462612428	0.0230454754995377	0.224770511767518	0.0123599066153812	0.171361312622883	0.526208738458187	0.193763440253219	0.178589529394254	"abundance"
"AC005559.2"	"AC005559.2"	-0.234933024940593	0.0430749473771404	-0.0621171572717802	0.315155025877505	-0.26171282547822	0.310453165665093	-0.104648008634731	0.410997386331662	"background"
"AC005588.2"	"AC005588.2"	-0.466715857993321	0.0350964762942535	-0.145885832392636	0.302520584531755	-0.316873410104401	0.254976715767654	0.231383299220918	0.201304094286242	"background"
"AC005592.1"	"AC005592.1"	0.624652525986605	0.00562991433736768	0.363654183876807	0.00388580534501487	-0.322387928636621	0.235013596896418	0.148375433894406	0.246536239149524	"abundance"
"AC005606.1"	"AC005606.1"	0.0863029116669254	0.826936232781239	-0.43733838797014	0.00698489150413926	0.130136144729125	0.915521892132507	-0.437630337263741	0.0779756872541528	"buffering"
"AC005616.2"	"AC005616.2"	0.195123810510698	0.0679321779583181	0.513974314310197	0.00351589407233486	0.133051897167334	0.6943927165716	0.490484166452917	0.070004256041368	"abundance"
"AC005621.1"	"AC005621.1"	-0.193245406742118	0.0864731310101048	-0.261650123458423	0.0100338200573728	0.083402910662751	0.842297292962754	-0.214521645485568	0.15385037147333	"abundance"
"AC005682.6"	"AC005682.6"	1.28793080466639	0.00357629289679827	1.29555266171561	0.162157403871942	1.36734232819656	0.0529736976664554	8.19300024053214	0.0791785285438214	"background"
"AC005701.1"	"AC005701.1"	-0.29828032300263	0.0341599174291197	-0.385787831620686	0.0132445881329879	-0.000586328434391881	0.998760248325248	-0.133517324393822	0.360594213860493	"abundance"
"AC005703.3"	"AC005703.3"	0.598975852739104	0.0638409512457857	0.727798869370012	0.00605837164078532	0.112882817287319	0.94388986453955	0.629468372921343	0.100778872108093	"abundance"
"AC005730.2"	"AC005730.2"	-0.604370350736795	0.0536283781359066	-0.49331586803169	0.0383398253643656	-0.495653414327624	0.483995422519701	-0.423179893562664	0.20856472376192	"abundance"
"AC005757.6"	"AC005757.6"	0.195807493425041	0.0380707214100402	0.481641473411221	0.00416054196323409	0.348459364471681	0.204905886214335	0.820446427292771	0.0410990275263919	"abundance"
"AC005772.2"	"AC005772.2"	0.529187061371429	0.0059290989984003	0.464228078976462	0.00240736960215337	0.723555235257698	0.354321630521254	0.508910153270686	0.098897966880738	"abundance"
"AC005777.3"	"AC005777.3"	-0.252794322651461	0.0398007331951367	-0.283355688970969	0.0124849337822363	-0.299767868080502	0.361945750200705	-0.30757858005224	0.123212840266457	"abundance"
"AC005779.1"	"AC005779.1"	0.916291105501347	0.161510417544284	1.41645107904343	0.0421701584995974	-0.167760440267817	0.905862977642434	0.86946221614275	0.225758979829963	"background"
"AC005779.2"	"AC005779.2"	-0.827070049460524	0.00382988277185148	-0.779846929995793	0.00172774828768361	-0.189332221937836	0.835935411274471	-0.606387437622869	0.093249801815009	"abundance"
"AC005780.1"	"AC005780.1"	-0.503972297041319	0.00717710967555579	-0.367288672395716	0.00525830800465784	-0.6929085244255	0.156220485781611	-0.474135074359606	0.0686109277663326	"abundance"
"AC005786.3"	"AC005786.3"	0.0689650735380396	0.426335665369697	-0.00214156381802066	0.975310180209283	0.0665715432443399	0.761117669171579	0.0463947076416744	0.682452673522459	"background"
"AC005786.7"	"AC005786.7"	0.378299145548885	0.00617066292821463	0.268947496503547	0.0132127367364409	0.356966301089847	0.190714248652801	-4.29508509353111	0.0145809924722752	"abundance"
"AC005841.1"	"AC005841.1"	0.339049311259151	0.170905486433772	-0.0899650743428828	0.676962459006627	0.304494174691217	0.45851326350371	0.0322108724249651	0.919310620362667	"background"
"AC005943.4"	"AC005943.4"	-0.828177270257529	0.155235685530953	-0.810292377360039	0.15103910704768	-0.701270603352679	0.524777117065425	-0.687638968147461	0.447125389873231	"background"
"AC005954.3"	"AC005954.3"	0.216097865421879	0.440262141545827	-0.190355998194249	0.511956569175445	0.210617139040119	0.679173460324831	-0.183268348199562	0.659493107961897	"background"
"AC006007.1"	"AC006007.1"	0.314321819315027	0.0317791940336733	0.0995991210650846	0.332437757894648	0.3295079180312	0.266351960747851	0.157344008480265	0.490535985481544	"background"
"AC006011.4"	"AC006011.4"	-0.054446186234518	0.419741245221108	0.0170919152929345	0.791905513826758	-0.0563462993959432	0.79721582805681	0.0560031135845476	0.654461066740268	"background"
"AC006014.1"	"AC006014.1"	-0.15853393137629	0.0702434169741362	-0.00687431015411466	0.901886073362881	-0.153042665716712	0.484519027123065	0.103445955202145	0.382003484326913	"background"
"AC006023.8"	"AC006023.8"	-0.305263312052839	0.0218790877738196	-0.38044282077655	0.0038656828306621	-0.105943627817301	0.869789782506342	-0.332321771133033	0.10080338328263	"abundance"
"AC006024.4"	"AC006024.4"	-0.844324320311034	0.00382988277185148	-0.627474217121085	0.00173546533558581	0.457430134356257	0.20755172253256	-0.508932493614885	0.0514926327028921	"abundance"
"AC006026.1"	"AC006026.1"	-0.0560610879044318	0.908454272092931	0.28831939733021	0.0292478197847506	0.487865973709216	0.581261322551102	0.28512472176613	0.146553698683819	"buffering"
"AC006026.13"	"AC006026.13"	-0.164347524181913	0.0528496783633796	-0.221274906149683	0.031805354949736	-0.179173818163278	0.42325751100485	-0.398229393813473	0.104103005097536	"abundance"
"AC006035.1"	"AC006035.1"	1.32117086140604	0.0372386651495099	0.747406026795585	0.0470917814694444	2.10827243593533	0.112854708748009	1.28903345651393	0.07837679502422	"abundance"
"AC006070.12"	"AC006070.12"	-0.191774078129472	0.12705595090551	-0.243788245503368	0.0110982712130509	0.182530163989446	0.518910416798599	-0.212041019339965	0.156846820191988	"abundance"
"AC006080.1"	"AC006080.1"	0.165010017117247	0.160663570606342	0.116764253258779	0.310480094972772	0.0870161127840738	0.703012993780851	-0.0395999027512399	0.781680077544751	"background"
"AC006115.1"	"AC006115.1"	0.138925953652024	0.163687402859172	0.372548084160938	0.0202608441495197	0.20689388410288	0.439622278127983	0.427560528831908	0.098897966880738	"background"
